popup_image_url	source	views	registration	conversion
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/07/Start-writing-your-book-2-768x402-300x157.jpg	popup_image_url	1729.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/59/modal_image/1f7326b2d40080168b40b140e454e95884760b2b.jpg	popup_image_url	4039.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/53/modal_image/0b576a5ed2297e7a8a46d9a3ab85dc3a9ae55842.jpg	popup_image_url	4697.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/52/modal_image/123cc21dd98922bee14c085d0dcc2ce1aaff1a78.jpg	popup_image_url	3136.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/51/modal_image/1440fa988ba2f7de268e5282d8f28f7d185c9563.jpg	popup_image_url	2758.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/5/modal_image/d7885e6e640c8126106e1a17818d26212047e0b1.jpg	popup_image_url	287.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/48/modal_image/f5da77074bd76c3011a137e088c770549749b44a.jpg	popup_image_url	4046.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/7/modal_image/8aacec3d68fdd93e315ff815d8087a669421af56.jpg	popup_image_url	2268.0	0.0	0.0
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/05/Self-Edit-Like-A-Pro-1024x536-300x157.jpg?iorg_ia=t	popup_image_url	21.0	0.0	0.0
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/05/Self-publishing-a-book-101-300x157.jpg	popup_image_url	2380.0	0.0	0.0
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/08/short_story_copy-300x150.jpg	popup_image_url	1750.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/73/modal_image/2ce218ef3257034439f7e260bfea0fce3df62cf8.jpg	popup_image_url	833.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/74/modal_image/5320b7d94d9d3b256f57f1dc1fef950124705e3f.jpg	popup_image_url	1190.0	0.0	0.0
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/05/Money-300x189.jpg	popup_image_url	56.0	0.0	0.0
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/05/How-to-price-books-300x157.jpg	popup_image_url	1015.0	0.0	0.0
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/05/How-to-get-your-book-into-libraries-300x157.jpg	popup_image_url	168.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/79/modal_image/168fe02f79c555e068aa82493dfbefec7679c5f6.jpg	popup_image_url	2940.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/8/modal_image/c11321362a2f2ccef5bea08af681237ab7b978ac.jpg	popup_image_url	3318.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/80/modal_image/1e55220dda895467f080b3c96a63b0e2e8ae2e67.jpg	popup_image_url	15064.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/82/modal_image/abea65c12c84c1a6b9009c500077e743f4211c59.jpg	popup_image_url	1442.0	0.0	0.0
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/02/Start-writing-your-book-573x300-300x157.jpg	popup_image_url	707.0	0.0	0.0
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/05/Dialog-300x157.jpg	popup_image_url	420.0	0.0	0.0
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2018/02/megaphone-1-300x162.jpg	popup_image_url	42.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/47/modal_image/f5da77074bd76c3011a137e088c770549749b44a.jpg	popup_image_url	3696.0	0.0	0.0
https://images-cdn.bookly.com/discovery/modal/45/modal_image/a74f16c11792da6a36979a58a1ba2b4333632f57.jpg	popup_image_url	7294.0	0.0	0.0
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/03/Checklists-10-300x157.jpg?iorg_ia=t	popup_image_url	21.0	0.0	0.0
https://blog-cdn.bookly.com/directories/admin/modal/23/medium_2a8e12fe6b70a5fdc48187e2e8fcbd1a.jpg	popup_image_url	196.0	0.0	0.0
https://blog-cdn.bookly.com/directories/admin/modal/52/medium_e2eaa44de895efdba74cc50efa2645ef.jpg	popup_image_url	287.0	0.0	0.0
https://blog-cdn.bookly.com/directories/admin/modal/53/medium_317e4f3d1c2f06251ca8644b54ad3151.jpg	popup_image_url	21.0	0.0	0.0
https://blog-cdn.bookly.com/directories/admin/modal/45/medium_96344aff21e1f1095a17ad593e4c1e53.jpg	popup_image_url	42.0	0.0	0.0
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/11/Aja-Pollock-modal-300x200.jpg	popup_image_url	399.0	0.0	0.0
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/03/How-to-write-a-novel-300x150.jpg?iorg_ia=t	popup_image_url	21.0	0.0	0.0
https://blog-cdn.bookly.com/directories/admin/modal/64/medium_c2f621e88fe610ba7a1f6c67d1526e3f.jpg	popup_image_url	469.0	0.0	0.0
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/03/How-to-Grow-Influence-Header-300x157.jpg	popup_image_url	602.0	0.0	0.0
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/03/Book-Marketing-Checklist-1-300x165.jpg	popup_image_url	56.0	0.0	0.0
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2020/04/Inside-a-Traditional-Press-300x157.jpg	popup_image_url	3409.0	0.0	0.0
https://d2ybmm5cpznb3i.cloudfront.net/wp-content/uploads/2019/01/Artboard-Copy-2-300x150.jpg	popup_image_url	203.0	0.0	0.0
https://blog-cdn.bookly.com/directories/admin/modal/71/medium_f6353ca0781fe13775e2dbb9bb4e009e.jpg	popup_image_url	1029.0	0.0	0.0
https://blog.bookly.com/wp-content/uploads/2018/05/Self-publishing-a-book-101-300x157.jpg	popup_image_url	21.0	0.0	0.0
